"id","qrcode","display","group","uid"
"1081","A242701-9000354887-RCA","W0JENHDA","4","kl2cf36ff35bcbf"
"1082","A242701-9000354959-RCA","W0JENHA2","4","kl3de7c252613a2"
"1083","A242701-9000355625-RCA","W0JENJQ4","4","kleea4277f96330"
"1084","A242701-9000355868-RCA","W0JENJFJ","4","kle699e15145cd5"
"1085","A242701-9000357969-RCA","W0JENQDW","4","klce9b78a84f9fe"
"1086","A242701-9000358115-RCA","W0JENQ9F","4","kld5d0c25950a20"
"1087","A242701-9000358292-RCA","W0JENQ2T","4","kl62d4201dacd4b"
"1088","A242701-9000358411-RCA","W0JENMY6","4","kl2690b77a1c3b0"
"1089","A242701-9000358545-RCA","W0JENMUW","4","klff08637c3e4fe"
"1090","A242701-9000358734-RCA","W0JENMM3","4","kl51a9a4ce3febf"
"1091","A242701-9000359923-RCA","W0JENNJY","4","kl6e3cab77779d3"
"1092","A242701-9000359975-RCA","W0JENNGA","4","klc2467bc56d565"
"1093","A242701-9000360072-RCA","W0JENNA5","4","kl5066daa4c1eec"
"1094","A242701-9000360343-RCA","W0JENN2U","4","kl3a0645c15e966"
"1095","A242701-9000360661-RCA","W0JEMARR","4","kl411b1309c7809"
"1096","A242701-9000361092-RCA","W0JEMAA9","4","kl511e139a80737"
"1097","A242701-9000361456-RCA","W0JEMA1X","4","kl2f8f3e810ab93"
"1098","A242701-9000361655-RCA","W0JEMCVU","4","klb3d5cade995b7"
"1099","A242701-9000361765-RCA","W0JEMCQ8","4","kl9dc88086a4df4"
"1100","A242701-9000361767-RCA","W0JEMCQA","4","kl4930d9e442077"
"1101","A242701-9000361891-RCA","W0JEMCLF","4","klf1c9103eca2e4"
"1102","A242701-9000362115-RCA","W0JEMCAF","4","klbabf3a6e2e95b"
"1103","A242701-9000362324-RCA","W0JEMC4T","4","kl544971d6040d2"
"1104","A242701-9000362397-RCA","W0JEMC2H","4","kl78e473d6617dc"
"1105","A242701-9000362439-RCA","W0JEMC0A","4","kla6509200a671f"
"1106","A242701-9000362508-RCA","W0JEM8Y1","4","kl5001e69071fe4"
"1107","A242701-9000363520-RCA","W0JEM9YE","4","kl622caaf8493a1"
"1108","A242701-9000364132-RCA","W0JEM9E9","4","kl7cd91cd8e9af3"
"1109","A242701-9000364152-RCA","W0JEM9EN","4","kle2d9f6ce54139"
"1110","A242701-9000364174-RCA","W0JEM9A3","4","kl613a420bde334"
"1111","A242701-9000364673-RCA","W0JEMFUD","4","kl7e887fd88da5f"
"1112","A242701-9000364791-RCA","W0JEMFTU","4","klf9902007d27aa"
"1113","A242701-9000364803-RCA","W0JEMFPF","4","kl97b519b445e16"
"1114","A242701-9000364853-RCA","W0JEMFQR","4","klbee249bd477a0"
"1115","A242701-9000364991-RCA","W0JEMFLK","4","kl8c493c16f1567"
"1116","A242701-9000365314-RCA","W0JEMF6G","4","kl05dd2dd134ab9"
"1117","A242701-9000365485-RCA","W0JEMF30","4","kl9a7f5106c26c6"
"1118","A242701-9000365887-RCA","W0JEMGQK","4","kl622cf7448f16b"
"1119","A242701-9000365954-RCA","W0JEMGKG","4","kl11cc884fd3afe"
"1120","A242701-9000365965-RCA","W0JEMGK0","4","kl6cb0fe6c68ce6"
"1121","A242701-9000366487-RCA","W0JEMG2U","4","kl5610cf2e4ae0f"
"1122","A242701-9000366711-RCA","W0JEMDXU","4","klbce03517d7b55"
"1123","A242701-9000367557-RCA","W0JEMD08","4","kl781ed0bbe7c35"
"1124","A242701-9000367604-RCA","W0JEMD1T","4","kld30f22b3369bf"
"1125","A242701-9000367626-RCA","W0JEMEY7","4","kle485c3c858318"
"1126","A242701-9000367825-RCA","W0JEMERW","4","klad4743132771a"
"1127","A242701-9000368096-RCA","W0JEMEJE","4","kl414bbbbc64b75"
"1128","A242701-9000368316-RCA","W0JEMECJ","4","kl2cd231a326252"
"1129","A242701-9000368939-RCA","W0JEM2Q6","4","kl52127b1db09eb"
"1130","A242701-9000369232-RCA","W0JEM2DX","4","kl835210bae0210"
"1131","A242701-9000369680-RCA","W0JEM3YX","4","kl88308ad880605"
"1132","A242701-9000370224-RCA","W0JEM3GX","4","kl7506246393a21"
"1133","A242701-9000370314-RCA","W0JEM3A7","4","klae29eacbc8f1a"
"1134","A242701-9000370474-RCA","W0JEM377","4","kle9c75b276d2ff"
"1135","A242701-9000370530-RCA","W0JEM35G","4","kl71df050a90d35"
"1136","A242701-9000371065-RCA","W0JEM0NM","4","kld7c809a93a150"
"1137","A242701-9000371462-RCA","W0JEM06C","4","kl30e0d7d83a751"
"1138","A242701-9000371976-RCA","W0JEM1P5","4","klf9f3255e19028"
"1139","A242701-9000372457-RCA","W0JEM194","4","kl26448e1f16fca"
"1140","A242701-9000372744-RCA","W0JEM6Y5","4","kl31131b132ab23"
"1141","A242701-9000372848-RCA","W0JEM6XX","4","klc4d956b72ada4"
"1142","A242701-9000372928-RCA","W0JEM6RE","4","klfc99fe6361d6c"
"1143","A242701-9000374121-RCA","W0JEM7N4","4","kl79541da674a5b"
"1144","A242701-9000374619-RCA","W0JEM74P","4","kl8b63b51eedbc1"
"1145","A242701-9000375137-RCA","W0JEM4ND","4","klbed67aa17d0ea"
"1146","A242701-9000375508-RCA","W0JEM48T","4","klc11a35c252e0e"
"1147","A242701-9000375841-RCA","W0JEM5ZD","4","klb973d1ee522d6"
"1148","A242701-9000375861-RCA","W0JEM5ZR","4","klb8369f11c98f6"
"1149","A242701-9000375972-RCA","W0JEM5V9","4","kla58289b8d7a46"
"1150","A242701-9000376995-RCA","W0JEMUVF","4","klc775a3807333c"
"1151","A242701-9000377346-RCA","W0JEMUFG","4","kl004a94a8b6113"
"1152","A242701-9000377974-RCA","W0JEMVXV","4","kl3d82f54cf6ddc"
"1153","A242701-9000378106-RCA","W0JEMVTQ","4","kl5a223a13142de"
"1154","A242701-9000378113-RCA","W0JEMVPD","4","kl9085065007cf3"
"1155","A242701-9000378760-RCA","W0JEMV25","4","kle1e07670dcd8a"
"1156","A242701-9000378841-RCA","W0JEMV0M","4","kl906b596902ec8"
"1157","A242701-9000379334-RCA","W0JEMRHC","4","kl33ee60c70b791"
"1158","A242701-9000379469-RCA","W0JEMRD0","4","kl7a79eaf77bc21"
"1159","A242701-9000379545-RCA","W0JEMRAM","4","kl6e5d552dc73bd"
"1160","A242701-9000379637-RCA","W0JEMR9R","4","kl48ea88792a334"
"1161","A242701-9000379957-RCA","W0JEMTZR","4","kl87e49fd1187dc"
"1162","A242701-9000379975-RCA","W0JEMTWA","4","kla0f75cc097126"
"1163","A242701-9000380053-RCA","W0JEMTUR","4","kla8280a66b1bc4"
"1164","A242701-9000380078-RCA","W0JEMTV3","4","kl366f4002318ce"
"1165","A242701-9000380359-RCA","W0JEMTHA","4","kl11d5688a9b2b4"
"1166","A242701-9000380609-RCA","W0JEMT8D","4","klca601ba47c636"
"1167","A242701-9000382065-RCA","W0JEMZXW","4","kl59e95f10edd2e"
"1168","A242701-9000382157-RCA","W0JEMZR0","4","kl49dd6f034f4ab"
"1169","A242701-9000383229-RCA","W0JEMWTH","4","kl96891adcf5717"
"1170","A242701-9000383570-RCA","W0JEMWDZ","4","kl6969020a84562"
"1171","A242701-9000383585-RCA","W0JEMWED","4","kl6fa75c9c291c0"
"1172","A242701-9000383928-RCA","W0JEMW3N","4","kl2377fb4388476"
"1173","A242701-9000384108-RCA","W0JEMXX1","4","kl2f91bbef93110"
"1174","A242701-9000384498-RCA","W0JEMXJZ","4","kl9b5e9d2e0ee10"
"1175","A242701-9000384574-RCA","W0JEMXGL","4","kl91eb558df426e"
"1176","A242701-9000384801-RCA","W0JEMX7D","4","kl169a78d029d10"
"1177","A242701-9000384910-RCA","W0JEMX23","4","kl725af52906b98"
"1178","A242701-9000384996-RCA","W0JEMX19","4","kl41e74faeb5849"
"1179","A242701-9000385279-RCA","W0JEMKTK","4","kl5f89172be7508"
"1180","A242701-9000385701-RCA","W0JEMKC8","4","kl1a71ee30e3b87"
"1181","A242701-9000385875-RCA","W0JEMK4Y","4","kla626776c4d0f0"
"1182","A242701-9000386116-RCA","W0JEMLW9","4","klb5e481c393ccd"
"1183","A242701-9000387014-RCA","W0JEML0C","4","kl92b08d4d8f512"
"1184","A242701-9000387905-RCA","W0JEMH4D","4","kl5eeccc9703e62"
"1185","A242701-9000388786-RCA","W0JEMJCZ","4","kle1dc0a818b9db"
"1186","A242701-9000389430-RCA","W0JEMPQV","4","kl314e8dbe9450b"
"1187","A242701-9000389566-RCA","W0JEMPLL","4","kl5eed5ede57ed1"
"1188","A242701-9000389764-RCA","W0JEMPA9","4","kl08db0291697bf"
"1189","A242701-9000389806-RCA","W0JEMPC3","4","klc862a578bb0dc"
"1190","A242701-9000389866-RCA","W0JEMP97","4","kl03aa6911e27fb"
"1191","A242701-9000390244-RCA","W0JEMQX9","4","kl62fe7d6e22399"
"1192","A242701-9000391487-RCA","W0JEMMQK","4","kl6f1f0944b6132"
"1193","A242701-9000391667-RCA","W0JEMMJY","4","kl980f6c91ab3bd"
"1194","A242701-9000391728-RCA","W0JEMMGX","4","kla39f25dba3403"
"1195","A242701-9000391737-RCA","W0JEMMGM","4","kl761dffc0be75c"
"1196","A242701-9000391942-RCA","W0JEMM6C","4","kl882c1d31ed82b"
"1197","A242701-9000392149-RCA","W0JEMM0R","4","klcfa7f5074de7f"
"1198","A242701-9000392567-RCA","W0JEMNNU","4","klad04921236b0d"
"1199","A242701-9000392651-RCA","W0JEMNH6","4","kle7fc16a384296"
"1200","A242701-9000392745-RCA","W0JEMNG4","4","klc78adcaadc6e3"
"1201","A242701-9000392807-RCA","W0JEMNEA","4","kl8f47afeed2cd6"
"1202","A242701-9000394620-RCA","W0JELCNJ","4","klc388ba818ea60"
"1203","A242701-9000394647-RCA","W0JELCKU","4","klc6279a5701b07"
"1204","A242701-9000396005-RCA","W0JEL898","4","klcc383ede1c87c"
"1205","A242701-9000396346-RCA","W0JEL9ZQ","4","kl62ab6d5ca7a1d"
"1206","A242701-9000396367-RCA","W0JEL9W2","4","kl823e4c3a8b7f5"
"1207","A242701-9000396371-RCA","W0JEL9WY","4","kle46c6e6173126"
"1208","A242701-9000396465-RCA","W0JEL9VW","4","kl65cb501f8c41a"
"1209","A242701-9000396594-RCA","W0JEL9QZ","4","kl99daa6f7aeac9"
"1210","A242701-9000397322-RCA","W0JELFY7","4","kl595d320b11e7a"
"1211","A242701-9000397973-RCA","W0JELFAR","4","kl1fdc1351973da"
"1212","A242701-9000398117-RCA","W0JELF78","4","kl3ef5999c4e97c"
"1213","A242701-9000398456-RCA","W0JELGXN","4","kl6eea40a8e75ee"
"1214","A242701-9000398582-RCA","W0JELGTV","4","klc3140bc6f18f6"
"1215","A242701-9000398601-RCA","W0JELGP4","4","kl98b46c3f87049"
"1216","A242701-9000398695-RCA","W0JELGNA","4","kl929d827634b89"
"1217","A242701-9000398804-RCA","W0JELGHT","4","kl93775432b2cb3"
"1218","A242701-9000398944-RCA","W0JELGEE","4","klb69c04d043527"
"1219","A242701-9000398957-RCA","W0JELGE0","4","klfdfd442f53efa"
"1220","A242701-9000399161-RCA","W0JELG7M","4","kle2154581fc2e1"
"1221","A242701-9000399609-RCA","W0JELDTM","4","kl7515ee60ef7f6"
"1222","A242701-9000400561-RCA","W0JELEVW","4","kl41de5e6e552b6"
"1223","A242701-9000400608-RCA","W0JELETE","4","kldd912b23b7978"
"1224","A242701-9000401789-RCA","W0JEL2NH","4","kl010c95913e076"
"1225","A242701-9000402074-RCA","W0JEL2AQ","4","kladffe664175f7"
"1226","A242701-9000403154-RCA","W0JEL38Z","4","klbb8629fb24c92"
"1227","A242701-9000403811-RCA","W0JEL0NF","4","kla8cc3ef9694cb"
"1228","A242701-9000404135-RCA","W0JEL0CA","4","klf7c7791262a0e"
"1229","A242701-9000404267-RCA","W0JEL076","4","klf0301fb27c722"
"1230","A242701-9000404589-RCA","W0JEL1X0","4","kl0ebfcec04564d"
"1231","A242701-9000405483-RCA","W0JEL116","4","kl6bac2021733fa"
"1232","A242701-9000406353-RCA","W0JEL64W","4","kl048174d3fb38b"
"1233","A242701-9000406827-RCA","W0JEL7Q6","4","kl236ab90c2163a"
"1234","A242701-9000407768-RCA","W0JEL4RN","4","klf5fc39b8305f6"
"1235","A242701-9000408372-RCA","W0JEL47T","4","kl4d55aa2e7156d"
"1236","A242701-9000409118-RCA","W0JEL5FL","4","kldd22fcda58fe0"
"1237","A242701-9000409275-RCA","W0JEL5CP","4","kla9c0ecc51d53e"
"1238","A242701-9000409855-RCA","W0JELUTK","4","kl3b2e1f5c23774"
"1239","A242701-9000410094-RCA","W0JELUJ3","4","kld17eea8be632b"
"1240","A242701-9000410136-RCA","W0JELUFN","4","kld940bef833490"
"1241","A242701-9000410169-RCA","W0JELUGM","4","kl808e7575c562f"
"1242","A242701-9000410196-RCA","W0JELUDT","4","kl328fdfeed6083"
"1243","A242701-9000410768-RCA","W0JELVUX","4","kl4256836c84f01"
"1244","A242701-9000411142-RCA","W0JELVFC","4","kl8bc4a6f6590af"
"1245","A242701-9000411285-RCA","W0JELVAR","4","klb97cde74329a0"
"1246","A242701-9000411424-RCA","W0JELV7E","4","kl45f43f7fe5bc4"
"1247","A242701-9000411561-RCA","W0JELV34","4","kl16b94ef3d11c2"
"1248","A242701-9000411749-RCA","W0JELRX8","4","kl1eeab6437dd31"
"1249","A242701-9000411837-RCA","W0JELRVH","4","klbbbd705bde4f0"
"1250","A242701-9000411975-RCA","W0JELRMA","4","kl138a7e879a1f7"
"1251","A242701-9000412150-RCA","W0JELRJV","4","kl0bf521e40eac1"
"1252","A242701-9000412683-RCA","W0JELTY6","4","klf99a5d745f182"
"1253","A242701-9000413066-RCA","W0JELTK7","4","kl08bc7c3958745"
"1254","A242701-9000413640-RCA","W0JELT05","4","kl9d66406a885c3"
"1255","A242701-9000413928-RCA","W0JELYT5","4","kle87985d2813b9"
"1256","A242701-9000414003-RCA","W0JELYQY","4","kl8661cfd4e9f08"
"1257","A242701-9000414049-RCA","W0JELYND","4","klcacf0ecc79c82"
"1258","A242701-9000414155-RCA","W0JELYH6","4","klec89c3ee2dfd4"
"1259","A242701-9000414789-RCA","W0JELZW8","4","kl581ca5d049fee"
"1260","A242701-9000415018-RCA","W0JELZQ7","4","kl835fd7b1c3c94"
"1261","A242701-9000415281-RCA","W0JELZGW","4","klc1b117665af4f"
"1262","A242701-9000416104-RCA","W0JELWN5","4","kle99e75c6154bc"
"1263","A242701-9000417404-RCA","W0JELXEJ","4","kle7caecabdf565"
"1264","A242701-9000417626-RCA","W0JELX4Q","4","kle7f4c368b1ea9"
"1265","A242701-9000417666-RCA","W0JELX2G","4","klcfdb17ceb2bb6"
"1266","A242701-9000418484-RCA","W0JELKCT","4","klc466d9daa9b34"
"1267","A242701-9000418566-RCA","W0JELK6C","4","kl14d74283a50e7"
"1268","A242701-9000418772-RCA","W0JELK0T","4","kl90d05f0df7266"
"1269","A242701-9000418826-RCA","W0JELLY7","4","kl12897e022cbec"
"1270","A242701-9000419363-RCA","W0JELLGF","4","kl091fb9c838377"
"1271","A242701-9000419431-RCA","W0JELLEA","4","kld6499a52082a0"
"1272","A242701-9000419664-RCA","W0JELL4X","4","kld5436b448fcce"
"1273","A242701-9000420006-RCA","W0JELHVC","4","kl29085e15493b9"
"1274","A242701-9000420108-RCA","W0JELHP1","4","kl19f35297bea7d"
"1275","A242701-9000420276-RCA","W0JELHLT","4","kl7aa5a1bd084cb"
"1276","A242701-9000420303-RCA","W0JELHH2","4","klbfd16ef36f2b3"
"1277","A242701-9000420613-RCA","W0JELH68","4","klc3a7a29767779"
"1278","A242701-9000421534-RCA","W0JELJAL","4","klc104bc709acae"
"1279","A242701-9000421702-RCA","W0JELJ4C","4","kl1e6cc92b72b9f"
"1280","A242701-9000422144-RCA","W0JELPPE","4","kl2220a91b6bef8"
"1281","A242701-9000422312-RCA","W0JELPL5","4","klc2e6a1b669c23"
"1282","A242701-9000422987-RCA","W0JELQW6","4","kl30eb3fcd6503e"
"1283","A242701-9000423299-RCA","W0JELQKF","4","kl8b635f34b60be"
"1284","A242701-9000424040-RCA","W0JELMX5","4","klb43c2459b73f5"
"1285","A242701-9000424682-RCA","W0JELM97","4","klac59c1f7dd6c4"
"1286","A242701-9000425198-RCA","W0JELNT3","4","kl77398fe1f8487"
"1287","A242701-9000425755-RCA","W0JELN6P","4","kl14daa4f45c1e2"
"1288","A242701-9000426400-RCA","W0JEKALE","4","kle7bcd19cea913"
"1289","A242701-9000426831-RCA","W0JEKA42","4","kl3f385ef9430ad"
"1290","A242701-9000426959-RCA","W0JEKA02","4","kl100e2cd399a8c"
"1291","A242701-9000427053-RCA","W0JEKCZ0","4","kl6f2d586d85a97"
"1292","A242701-9000427073-RCA","W0JEKCWD","4","kl870d9f6b18158"
"1293","A242701-9000427094-RCA","W0JEKCWV","4","kla7951a3828f03"
"1294","A242701-9000427617-RCA","W0JEKCED","4","kl798602fe2e96d"
"1295","A242701-9000427700-RCA","W0JEKCCT","4","kld68f59cd7f4ef"
"1296","A242701-9000427866-RCA","W0JEKC4Q","4","kl4ce3bc1334908"
"1297","A242701-9000427881-RCA","W0JEKC54","4","kl93e04286f98b4"
"1298","A242701-9000427962-RCA","W0JEKC3Q","4","kl477be98343634"
"1299","A242701-9000428024-RCA","W0JEKC1N","4","klc0517349ef510"
"1300","A242701-9000428132-RCA","W0JEK8X9","4","kl7c136f764ee4d"
"1301","A242701-9000428157-RCA","W0JEK8XH","4","klecf806bc9ca88"
"1302","A242701-9000428514-RCA","W0JEK8JG","4","kl7d3937dcfcd23"
"1303","A242701-9000428852-RCA","W0JEK87T","4","kl74ef8b8e7f338"
"1304","A242701-9000428917-RCA","W0JEK85R","4","kl2e86f13c3aee7"
"1305","A242701-9000429177-RCA","W0JEK9XM","4","kl62f0ddaf0e1db"
"1306","A242701-9000429728-RCA","W0JEK9CE","4","kleaa6a8a99541d"
"1307","A242701-9000429805-RCA","W0JEK990","4","kl5706731e7d951"
"1308","A242701-9000429896-RCA","W0JEK945","4","klb90e412c879fe"
"1309","A242701-9000430032-RCA","W0JEK90X","4","klec8c6821f2c44"
"1310","A242701-9000430158-RCA","W0JEKFW3","4","kl2dfb671602872"
"1311","A242701-9000430747-RCA","W0JEKFAP","4","kl8c9c11c66b64a"
"1312","A242701-9000430926-RCA","W0JEKF43","4","klf921e6b9de7fc"
"1313","A242701-9000431200-RCA","W0JEKGXE","4","klbb3878de7ebe1"
"1314","A242701-9000431395-RCA","W0JEKGQF","4","kl52b9cd5df6d60"
"1315","A242701-9000431553-RCA","W0JEKGHD","4","kl3368af72296a3"
"1316","A242701-9000432426-RCA","W0JEKDQ7","4","kld180c2668cc75"
"1317","A242701-9000432567-RCA","W0JEKDLU","4","kl373036e9a52e6"
"1318","A242701-9000433786-RCA","W0JEKEEQ","4","kla2954c2a227be"
"1319","A242701-9000433924-RCA","W0JEKE69","4","kl1d99f96a28051"
"1320","A242701-9000434102-RCA","W0JEKE3V","4","klde08b261e66e3"
"1321","A242701-9000434413-RCA","W0JEK2T0","4","kle7d366617a9a0"
"1322","A242701-9000434432-RCA","W0JEK2PE","4","kldc47489d055c9"
"1323","A242701-9000434733-RCA","W0JEK2G0","4","klfea26d524da77"
"1324","A242701-9000434994-RCA","W0JEK27Z","4","klfe1e4329dffca"
"1325","A242701-9000435215-RCA","W0JEK3Y2","4","kla4687708d3bf3"
"1326","A242701-9000435318-RCA","W0JEK3XV","4","kl7bb81573cc79b"
"1327","A242701-9000435487-RCA","W0JEK3PK","4","klbe19b2a2b81d0"
"1328","A242701-9000435631-RCA","W0JEK3L2","4","kl78f025e8d786c"
"1329","A242701-9000435693-RCA","W0JEK3J0","4","kl83b79d0455a57"
"1330","A242701-9000436107-RCA","W0JEK326","4","kl63d89ca113ac1"
"1331","A242701-9000436188-RCA","W0JEK30J","4","kl34b1cc933af77"
"1332","A242701-9000437019-RCA","W0JEK06P","4","kl61abb7fbcea22"
"1333","A242701-9000437181-RCA","W0JEK03H","4","kl813b443326e20"
"1334","A242701-9000438158-RCA","W0JEK123","4","kl6d6c489f7a3c6"
"1335","A242701-9000438408-RCA","W0JEK6U5","4","kl7cb3a90365611"
"1336","A242701-9000438505-RCA","W0JEK6T4","4","kl6f44921f31c77"
"1337","A242701-9000438553-RCA","W0JEK6PM","4","klecfabca4a1bf6"
"1338","A242701-9000438707-RCA","W0JEK6LY","4","kl3cd048741f6d2"
"1339","A242701-9000439279-RCA","W0JEK612","4","kl768088e3d170a"
"1340","A242701-9000439369-RCA","W0JEK7W4","4","kl60c3458504b50"
"1341","A242701-9000439378-RCA","W0JEK7WZ","4","kl470abe474e0c9"
"1342","A242701-9000439827-RCA","W0JEK7FY","4","kl97b4cf9c3dd0f"
"1343","A242701-9000439861-RCA","W0JEK7GR","4","kl8e880be1c01e4"
"1344","A242701-9000440505-RCA","W0JEK4VM","4","kla6d239015cb1a"
"1345","A242701-9000440635-RCA","W0JEK4QP","4","kl8fde3ffa7f95a"
"1346","A242701-9000441670-RCA","W0JEK5MC","4","kl45c48eb6ce61b"
"1347","A242701-9000441762-RCA","W0JEK5LG","4","klc0f1fe1131d73"
"1348","A242701-9000441776-RCA","W0JEK5LX","4","klaeeb7827c712d"
"1349","A242701-9000442243-RCA","W0JEK52F","4","kl4d90c2a45f649"
"1350","A242701-9000442507-RCA","W0JEKUU6","4","kl282e87ca90bfa"
"1351","A242701-9000442623-RCA","W0JEKUTK","4","kl7cf7744d7c78a"
"1352","A242701-9000442810-RCA","W0JEKULQ","4","kl83f7b6fc12176"
"1353","A242701-9000443202-RCA","W0JEKU4G","4","kl4f08651f8b54b"
"1354","A242701-9000443304-RCA","W0JEKU35","4","klf2f8327b7ae03"
"1355","A242701-9000443381-RCA","W0JEKU1R","4","kl56721d312ac9f"
"1356","A242701-9000443469-RCA","W0JEKVW0","4","klae0c11b9270da"
"1357","A242701-9000443980-RCA","W0JEKVD1","4","kla3c25c8adb340"
"1358","A242701-9000444457-RCA","W0JEKRZ4","4","kl8777ad837bfc2"
"1359","A242701-9000444722-RCA","W0JEKRQZ","4","kl7d3f2a6f50f9b"
"1360","A242701-9000444746-RCA","W0JEKRM7","4","kl4833d163c4f0b"
"1361","A242701-9000445273-RCA","W0JEKR4M","4","kla3a0ae473c119"
"1362","A242701-9000445793-RCA","W0JEKTND","4","klbd1456207e1e5"
"1363","A242701-9000446617-RCA","W0JEKYUM","4","kl78fbe851d2c4e"
"1364","A242701-9000446671-RCA","W0JEKYR2","4","kl15172954523dc"
"1365","A242701-9000446894-RCA","W0JEKYL3","4","klcd94a33a83ab5"
"1366","A242701-9000446930-RCA","W0JEKYHZ","4","kl3625d9c965ef7"
"1367","A242701-9000447136-RCA","W0JEKYCE","4","klb7766633c5e0c"
"1368","A242701-9000447283-RCA","W0JEKY7Y","4","klbaf48ade42231"
"1369","A242701-9000447849-RCA","W0JEKZN4","4","kl82af3fd1b7ba1"
"1370","A242701-9000448730-RCA","W0JEKWRQ","4","kl938a2c58407c8"
"1371","A242701-9000448768-RCA","W0JEKWPE","4","kl88e14bdcb6582"
"1372","A242701-9000449280-RCA","W0JEKW6E","4","kle962d07f3bae8"
"1373","A242701-9000449530-RCA","W0JEKW1Q","4","klbc2fd9e374e62"
"1374","A242701-9000449548-RCA","W0JEKXY1","4","kl3a1454dd33f31"
"1375","A242701-9000449967-RCA","W0JEKXL2","4","kla371ca38a72f6"
"1376","A242701-9000450104-RCA","W0JEKXGN","4","kl2994c606ace37"
"1377","A242701-9000450522-RCA","W0JEKX0Q","4","klcddd68ac2c1d9"
"1378","A242701-9000451353-RCA","W0JEKK6M","4","kl58a55c704e17e"
"1379","A242701-9000451524-RCA","W0JEKK09","4","kl7d418f756bc59"
"1380","A242701-9000451850-RCA","W0JEKLP7","4","kl8e722589c24f2"
"1381","A242701-9000452054-RCA","W0JEKLHV","4","kl3053da4054311"
"1382","A242701-9000452325-RCA","W0JEKL98","4","kl36eac7265e2df"
"1383","A242701-9000453471-RCA","W0JEKH4K","4","kl43d0b0f26c832"
"1384","A242701-9000454049-RCA","W0JEKJLD","4","kld13528de6c619"
"1385","A242701-9000454181-RCA","W0JEKJG8","4","kl589b48123378c"
"1386","A242701-9000454408-RCA","W0JEKJ65","4","kl63a3506228c67"
"1387","A242701-9000454761-RCA","W0JEKPX4","4","kl79b2335fe2d31"
"1388","A242701-9000455457-RCA","W0JEKP7D","4","kl07907246737d0"
"1389","A242701-9000455495-RCA","W0JEKP4A","4","kld83c985375145"
"1390","A242701-9000455857-RCA","W0JEKQVW","4","klfac9b1ef2e2c2"
"1391","A242701-9000455867-RCA","W0JEKQVP","4","kl93aaec73dfd7d"
"1392","A242701-9000456172-RCA","W0JEKQJ1","4","kl2cb8f28f25633"
"1393","A242701-9000456276-RCA","W0JEKQDT","4","kl6ac8efa6e0510"
"1394","A242701-9000457109-RCA","W0JEKMKR","4","kl57357a9b3d298"
"1395","A242701-9000458367-RCA","W0JEKNEK","4","kl45bd88cf6b5e6"
"1396","A242701-9000458418-RCA","W0JEKNCZ","4","kl402d16739f4e0"
"1397","A242701-9000458906-RCA","W0JEJAUQ","4","kl1c52a50fb9895"
"1398","A242701-9000459142-RCA","W0JEJAKC","4","kl86d3231d12f1d"
"1399","A242701-9000459178-RCA","W0JEJAL7","4","klf64e722e2cd76"
"1400","A242701-9000459340-RCA","W0JEJAD1","4","kl9f020199f59fe"
"1401","A242701-9000459906-RCA","W0JEJCUG","4","kl671da9e98cf0f"
"1402","A242701-9000460577-RCA","W0JEJC7D","4","kl09a96a1927c29"
"1403","A242701-9000460591-RCA","W0JEJC72","4","kl174ff4fed16d1"
"1404","A242701-9000460969-RCA","W0JEJ8V4","4","kl0f29f1caceadc"
"1405","A242701-9000461374-RCA","W0JEJ8GL","4","kl6cb5c3b8ee8fc"
"1406","A242701-9000461467-RCA","W0JEJ8AP","4","kladc29ab729533"
"1407","A242701-9000461556-RCA","W0JEJ89T","4","kl70063645fef18"
"1408","A242701-9000461722-RCA","W0JEJ82Q","4","kl914c28372e368"
"1409","A242701-9000462680-RCA","W0JEJ94N","4","klf36363a6a707f"
"1410","A242701-9000462683-RCA","W0JEJ94P","4","klf0b1143f2fd68"
"1411","A242701-9000462764-RCA","W0JEJ931","4","klb398688432cac"
"1412","A242701-9000462797-RCA","W0JEJ900","4","klb7403d000ff38"
"1413","A242701-9000463341-RCA","W0JEJFJ0","4","kldcc5309815bf8"
"1414","A242701-9000463618-RCA","W0JEJF6G","4","kl1cdde634e3283"
"1415","A242701-9000464083-RCA","W0JEJGRY","4","kl7f53772f3b28e"
"1416","A242701-9000464505-RCA","W0JEJGEM","4","klbb384773c66cf"
"1417","A242701-9000464891-RCA","W0JEJG1P","4","kle1ea2bf52555a"
"1418","A242701-9000465052-RCA","W0JEJDUJ","4","kl0341426b1eebf"
"1419","A242701-9000465244-RCA","W0JEJDMJ","4","klf870709f8d642"
"1420","A242701-9000465336-RCA","W0JEJDLN","4","kl60f14aaa09f90"
"1421","A242701-9000465410-RCA","W0JEJDFG","4","kl3d4df0d11238b"
"1422","A242701-9000465625-RCA","W0JEJD8M","4","kl52baad3bebe76"
